id,strategy,pair,account_id,trade_id,direction,entry_price,exit_price,entry_time,exit_time,pnl_pips,exit_reason,hours_held,units,mfe_pips,mae_pips,capture_ratio,amddp1,pnl_over_mae,is_paper,label
177,perpair_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-011,315,1,183.708,183.955,2026-04-01 09:31:40.563748,2026-04-01 10:00:14.756245,24.7,S5_TRAIL_TP,0.48,27,31.0,7.8,0.8,,,false,""
180,wf_pnlmae,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-013,746,1,183.708,183.955,2026-04-01 09:31:40.558952,2026-04-01 10:00:14.777071,24.7,S5_TRAIL_TP,0.48,25,31.0,7.8,0.8,,,false,""
181,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,539,1,199.968,200.053,2026-04-01 10:15:36.993934,2026-04-01 10:39:40.389831,8.5,S5_TRAIL_TP,0.4,21,15.1,5.6,0.56,,,false,""
182,ensemble_short,CAD_JPY,001-001-${OANDA_CUSTOMER_ID}-004,1749,-1,114.24,114.163,2026-04-01 09:54:07.897678,2026-04-01 10:48:42.198335,7.7,GATE_CLOSE,0.91,14,8.8,11.3,0.88,,,false,""
183,asi_mc_008,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-008,1299,1,158.606,158.462,2026-04-01 10:46:06.575395,2026-04-01 11:13:48.356447,-14.4,S5_SOFT_STOP,0.46,31,0.0,15.3,0.0,,,false,""
185,pnl_mae_a,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-012,547,1,158.606,158.462,2026-04-01 10:46:06.583977,2026-04-01 11:13:48.386748,-14.4,S5_SOFT_STOP,0.46,21,0.0,15.3,0.0,,,false,""
184,range_neat,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-007,2976,1,158.606,158.462,2026-04-01 10:46:06.583091,2026-04-01 11:13:48.40847,-14.4,S5_SOFT_STOP,0.46,33,0.0,15.3,0.0,,,false,""
186,wf_pnlmae,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-013,766,1,158.606,158.462,2026-04-01 10:46:06.580729,2026-04-01 11:13:48.430657,-14.4,S5_SOFT_STOP,0.46,32,0.0,15.3,0.0,,,false,""
187,perpair_a,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-011,323,1,158.606,158.462,2026-04-01 10:46:06.593737,2026-04-01 11:13:48.453372,-14.4,S5_SOFT_STOP,0.46,27,0.0,15.3,0.0,,,false,""
188,ensemble_long,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-005,677,1,158.606,158.462,2026-04-01 10:46:06.584661,2026-04-01 11:13:48.476552,-14.4,S5_SOFT_STOP,0.46,35,0.0,15.3,0.0,,,false,""
189,pnl_mae_a,EUR_GBP,001-001-${OANDA_CUSTOMER_ID}-012,375,1,0.87252,0.87108,2026-04-01 06:01:33.886846,2026-04-01 11:41:53.111114,-14.4,S5_SOFT_STOP,5.67,11,6.8,15.2,-2.12,,,false,""
190,wf_pnlmae,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-013,730,1,0.69356,0.69518,2026-04-01 09:20:19.900744,2026-04-01 12:06:05.902042,16.2,S5_TRAIL_TP,2.76,23,23.6,2.5,0.69,,,false,""
192,range_neat,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-007,2940,1,0.69356,0.69518,2026-04-01 09:20:19.895748,2026-04-01 12:06:05.923118,16.2,S5_TRAIL_TP,2.76,24,23.6,2.5,0.69,,,false,""
191,asi_mc_008,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-008,1263,1,0.69356,0.69518,2026-04-01 09:20:19.90443,2026-04-01 12:06:05.944009,16.2,S5_TRAIL_TP,2.76,23,23.6,2.5,0.69,,,false,""
193,range_neat,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-007,2984,1,183.802,183.656,2026-04-01 11:32:26.217579,2026-04-01 12:16:55.772616,-14.6,S5_SOFT_STOP,0.74,33,3.8,15.4,-3.84,,,false,""
195,wf_pnlmae,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-013,774,1,183.802,183.656,2026-04-01 11:32:26.231256,2026-04-01 12:16:55.789749,-14.6,S5_SOFT_STOP,0.74,32,3.8,15.4,-3.84,,,false,""
196,perpair_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-011,331,1,183.802,183.656,2026-04-01 11:32:26.225276,2026-04-01 12:16:55.806263,-14.6,S5_SOFT_STOP,0.74,27,3.8,15.4,-3.84,,,false,""
194,asi_mc_008,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-008,1307,1,183.802,183.656,2026-04-01 11:32:26.225069,2026-04-01 12:16:55.824722,-14.6,S5_SOFT_STOP,0.74,31,3.8,15.4,-3.84,,,false,""
197,pnl_mae_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-012,559,1,183.802,183.656,2026-04-01 11:32:26.220363,2026-04-01 12:16:55.847042,-14.6,S5_SOFT_STOP,0.74,7,3.8,15.4,-3.84,,,false,""
198,range_neat,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-007,2992,1,0.57764,0.57625,2026-04-01 11:42:02.444204,2026-04-01 12:26:49.357159,-13.9,S5_SOFT_STOP,0.75,32,1.0,15.0,-13.9,,,false,""
200,asi_mc_008,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-008,1315,1,0.57764,0.57625,2026-04-01 11:42:02.448434,2026-04-01 12:26:49.379998,-13.9,S5_SOFT_STOP,0.75,28,1.0,15.0,-13.9,,,false,""
199,wf_pnlmae,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-013,782,1,0.57764,0.57625,2026-04-01 11:42:02.436658,2026-04-01 12:26:49.404991,-13.9,S5_SOFT_STOP,0.75,30,1.0,15.0,-13.9,,,false,""
201,pnl_mae_a,NZD_USD,001-001-${OANDA_CUSTOMER_ID}-012,567,1,0.57764,0.57625,2026-04-01 11:42:02.434371,2026-04-01 12:26:49.431485,-13.9,S5_SOFT_STOP,0.75,16,1.0,15.0,-13.9,,,false,""
202,strength_rev3_short,NZD_JPY,001-001-${OANDA_CUSTOMER_ID}-006,1603,-1,91.487,91.381,2026-04-01 09:53:20.829965,2026-04-01 12:29:22.543791,10.6,S5_TRAIL_TP,2.6,8,16.8,8.1,0.63,,,false,""
203,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,555,1,199.965,200.073,2026-04-01 11:32:21.457074,2026-04-01 12:32:31.736801,10.8,S5_TRAIL_TP,1.0,21,16.8,11.9,0.64,,,false,""
204,pnl_mae_a,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-012,491,1,0.69463,0.69549,2026-04-01 08:29:33.577031,2026-04-01 12:45:34.195537,8.6,S5_TRAIL_TP,4.27,14,15.9,13.2,0.54,,,false,""
205,perpair_a,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-011,299,1,0.69463,0.69549,2026-04-01 08:29:33.565701,2026-04-01 12:45:34.21945,8.6,S5_TRAIL_TP,4.27,18,15.9,13.2,0.54,,,false,""
206,range_neat,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-007,3016,1,0.69604,0.69453,2026-04-01 12:45:22.381463,2026-04-01 12:48:54.722584,-15.1,S5_SOFT_STOP,0.06,32,1.8,15.9,-8.39,,,false,""
208,asi_mc_008,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-008,1339,1,0.69604,0.69453,2026-04-01 12:45:22.37582,2026-04-01 12:48:54.74455,-15.1,S5_SOFT_STOP,0.06,29,1.8,15.9,-8.39,,,false,""
207,wf_pnlmae,AUD_USD,001-001-${OANDA_CUSTOMER_ID}-013,806,1,0.69604,0.69453,2026-04-01 12:45:22.398136,2026-04-01 12:48:54.765183,-15.1,S5_SOFT_STOP,0.06,30,1.8,15.9,-8.39,,,false,""
209,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,3040,1,200.053,200.175,2026-04-01 13:11:38.414924,2026-04-01 13:41:44.341808,12.2,S5_TRAIL_TP,0.5,49,18.8,7.8,0.65,,,false,""
211,asi_mc_008,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-008,1363,1,200.053,200.175,2026-04-01 13:11:38.404534,2026-04-01 13:41:44.342917,12.2,S5_TRAIL_TP,0.5,49,18.8,7.8,0.65,,,false,""
210,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,607,1,200.053,200.175,2026-04-01 13:11:38.421361,2026-04-01 13:41:44.350903,12.2,S5_TRAIL_TP,0.5,49,18.8,7.8,0.65,,,false,""
4689,zr_random,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-012,oanda_012_615,-1,1.33325,1.33166,2026-04-01 13:42:23.138688,2026-04-01 13:42:23.138688,15.9,broker_backfill,0.0,37,0.0,0.0,0.0,,,false,GBP_USD_ABS_110
212,asi_mc_008,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-008,1355,1,1.33009,1.33166,2026-04-01 13:02:21.082981,2026-04-01 13:42:23.300466,15.7,S5_TRAIL_TP,0.67,37,24.1,9.7,0.65,,,false,""
214,range_neat,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-007,3032,1,1.33007,1.33166,2026-04-01 13:02:21.089428,2026-04-01 13:42:23.306655,15.9,S5_TRAIL_TP,0.67,37,24.3,9.5,0.65,,,false,""
213,pnl_mae_a,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-012,599,1,1.33007,1.33166,2026-04-01 13:02:21.08886,2026-04-01 13:42:23.318632,15.9,S5_TRAIL_TP,0.67,37,24.3,9.5,0.65,,,false,""
215,wf_pnlmae,GBP_USD,001-001-${OANDA_CUSTOMER_ID}-013,822,1,1.33007,1.33166,2026-04-01 13:02:21.115406,2026-04-01 13:42:23.382135,15.9,S5_TRAIL_TP,0.67,37,24.3,9.5,0.65,,,false,""
216,wf_pnlmae,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-013,838,1,158.681,158.537,2026-04-01 13:50:34.189868,2026-04-01 14:22:53.530346,-14.4,S5_SOFT_STOP,0.54,11,6.5,15.1,-2.22,,,false,""
218,pnl_mae_a,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-012,623,1,158.681,158.537,2026-04-01 13:50:34.221551,2026-04-01 14:22:53.5414,-14.4,S5_SOFT_STOP,0.54,11,6.5,15.1,-2.22,,,false,""
219,perpair_a,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-011,359,1,158.681,158.537,2026-04-01 13:50:34.197403,2026-04-01 14:22:53.565061,-14.4,S5_SOFT_STOP,0.54,20,6.5,15.1,-2.22,,,false,""
217,range_neat,USD_JPY,001-001-${OANDA_CUSTOMER_ID}-007,3056,1,158.681,158.537,2026-04-01 13:50:34.189882,2026-04-01 14:22:53.566636,-14.4,S5_SOFT_STOP,0.54,11,6.5,15.1,-2.22,,,false,""
220,wf_pnlmae,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-013,842,1,184.221,184.08,2026-04-01 13:50:57.172705,2026-04-01 14:25:29.926619,-14.1,S5_SOFT_STOP,0.58,7,1.3,15.1,-10.85,,,false,""
222,perpair_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-011,363,1,184.221,184.08,2026-04-01 13:50:57.16267,2026-04-01 14:25:29.935594,-14.1,S5_SOFT_STOP,0.58,9,1.3,15.1,-10.85,,,false,""
223,range_neat,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-007,3060,1,184.221,184.08,2026-04-01 13:50:57.162327,2026-04-01 14:25:29.939186,-14.1,S5_SOFT_STOP,0.58,8,1.3,15.1,-10.85,,,false,""
221,pnl_mae_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-012,627,1,184.221,184.08,2026-04-01 13:50:57.182563,2026-04-01 14:25:29.953494,-14.1,S5_SOFT_STOP,0.58,5,1.3,15.1,-10.85,,,false,""
224,wf_pnlmae,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-013,850,1,211.057,210.921,2026-04-01 14:25:03.771038,2026-04-01 14:32:22.679349,-13.6,S5_SOFT_STOP,0.12,7,0.3,15.1,-45.33,,,false,""
226,range_neat,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-007,3068,1,211.057,210.921,2026-04-01 14:25:03.772425,2026-04-01 14:32:22.68635,-13.6,S5_SOFT_STOP,0.12,8,0.3,15.1,-45.33,,,false,""
225,pnl_mae_a,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-012,635,1,211.057,210.921,2026-04-01 14:25:03.787863,2026-04-01 14:32:22.686805,-13.6,S5_SOFT_STOP,0.12,8,0.3,15.1,-45.33,,,false,""
227,pnl_mae_a,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-012,643,1,199.977,199.844,2026-04-01 14:25:57.609014,2026-04-01 14:42:16.413069,-13.3,S5_SOFT_STOP,0.27,8,2.7,15.1,-4.93,,,false,""
229,range_neat,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-007,3076,1,199.977,199.844,2026-04-01 14:25:55.660896,2026-04-01 14:42:16.417719,-13.3,S5_SOFT_STOP,0.27,8,2.7,15.1,-4.93,,,false,""
228,wf_pnlmae,CHF_JPY,001-001-${OANDA_CUSTOMER_ID}-013,858,1,199.977,199.844,2026-04-01 14:25:55.763655,2026-04-01 14:42:16.451843,-13.3,S5_SOFT_STOP,0.27,7,2.7,15.1,-4.93,,,false,""
230,range_neat,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-007,3092,1,211.145,211.233,2026-04-01 14:49:55.045642,2026-04-01 14:54:39.845371,8.8,S5_TRAIL_TP,0.08,8,15.3,6.6,0.58,,,false,""
232,wf_pnlmae,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-013,874,1,211.145,211.233,2026-04-01 14:49:55.061006,2026-04-01 14:54:39.846416,8.8,S5_TRAIL_TP,0.08,7,15.3,6.6,0.58,,,false,""
231,pnl_mae_a,GBP_JPY,001-001-${OANDA_CUSTOMER_ID}-012,659,1,211.145,211.233,2026-04-01 14:49:55.040994,2026-04-01 14:54:39.852035,8.8,S5_TRAIL_TP,0.08,7,15.3,6.6,0.58,,,false,""
233,pnl_mae_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-012,651,1,184.062,184.176,2026-04-01 14:34:00.760905,2026-04-01 14:55:04.367832,11.4,S5_TRAIL_TP,0.35,6,18.4,5.4,0.62,,,false,""
235,range_neat,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-007,3084,1,184.062,184.176,2026-04-01 14:34:00.766604,2026-04-01 14:55:04.383156,11.4,S5_TRAIL_TP,0.35,8,18.4,5.4,0.62,,,false,""
234,wf_pnlmae,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-013,866,1,184.062,184.176,2026-04-01 14:34:00.775362,2026-04-01 14:55:04.394351,11.4,S5_TRAIL_TP,0.35,7,18.4,5.4,0.62,,,false,""
236,perpair_a,EUR_JPY,001-001-${OANDA_CUSTOMER_ID}-011,375,1,184.059,184.176,2026-04-01 14:34:00.859912,2026-04-01 14:55:04.470949,11.7,S5_TRAIL_TP,0.35,20,18.7,5.1,0.63,,,false,""
